dataset_id,scenario_id,exec_num,agent_type,frame,scenario_status,ego_id,c_x,c_y,c_speed,c_acceleration,target_speed,c_steer,c_throttle,c_brake,perceived_c_x,perceived_c_y,perceived_c_speed,gaze_direction,preceding_id,a_x,a_y,a_speed
1,0,1,cogmod,32,ScenarioState.PENDING,50,-330.7836608886719,466.1104431152344,1.208816409111023,1.208816409111023,2.900671844184576,0.2947733402252197,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,33,ScenarioState.PENDING,50,-330.8072204589844,466.0602722167969,1.4727742671966553,1.4727742671966553,3.7530227905963507,0.2736116349697113,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,34,ScenarioState.PENDING,50,-330.8348388671875,466.00238037109375,1.6847907304763794,1.6847907304763794,3.7530227905963507,0.2552891671657562,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,35,ScenarioState.PENDING,50,-330.86578369140625,465.93798828125,1.8648386001586914,1.8648386001586914,3.7530227905963507,0.23782700300216675,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,36,ScenarioState.PENDING,50,-330.8992614746094,465.8688049316406,1.979019284248352,1.979019284248352,4.584683991756696,0.2208542823791504,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,37,ScenarioState.PENDING,50,-330.9346008300781,465.79583740234375,2.0977249145507812,2.0977249145507812,4.584683991756696,0.20568755269050598,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,38,ScenarioState.PENDING,50,-330.972412109375,465.7177734375,2.2537081241607666,2.2537081241607666,4.584683991756696,0.19164015352725983,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,39,ScenarioState.PENDING,50,-331.01336669921875,465.63330078125,2.428701400756836,2.428701400756836,4.9975975048759125,0.17685219645500183,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,40,ScenarioState.PENDING,50,-331.0578918457031,465.54290771484375,2.594886541366577,2.594886541366577,4.9975975048759125,0.14649075269699097,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,41,ScenarioState.PENDING,50,-331.1053161621094,465.4466247558594,2.755864143371582,2.755864143371582,4.9975975048759125,0.14461207389831543,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,42,ScenarioState.PENDING,50,-331.1554870605469,465.3443908691406,2.916073799133301,2.916073799133301,5.494717691937671,0.13076183199882507,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,43,ScenarioState.PENDING,50,-331.2085876464844,465.2364196777344,3.0775811672210693,3.0775811672210693,5.494717691937671,0.11731801182031631,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,44,ScenarioState.PENDING,50,-331.2646484375,465.12255859375,3.241633176803589,3.241633176803589,5.494717691937671,0.10530167073011398,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFTMIRROR,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,45,ScenarioState.PENDING,50,-331.3236999511719,465.0027160644531,3.408334970474243,3.408334970474243,5.977351463683769,0.09414927661418915,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,46,ScenarioState.PENDING,50,-331.3857421875,464.8768005371094,3.5772080421447754,3.5772080421447754,5.977351463683769,0.08376497030258179,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,47,ScenarioState.PENDING,50,-331.4507751464844,464.74468994140625,3.7479398250579834,3.7479398250579834,5.977351463683769,0.07418093830347061,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,48,ScenarioState.PENDING,50,-331.51885986328125,464.6063537597656,3.9203295707702637,3.9203295707702637,6.476887598895033,0.06539472937583923,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,49,ScenarioState.PENDING,50,-331.59051513671875,464.46209716796875,4.094206809997559,4.094206809997559,6.476887598895033,0.0442451648414135,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,50,ScenarioState.PENDING,50,-331.66510009765625,464.3114318847656,4.2695393562316895,4.2695393562316895,6.476887598895033,0.04974048584699631,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,51,ScenarioState.PENDING,50,-331.7426452636719,464.154296875,4.446283340454102,4.446283340454102,6.993752687025513,0.04346618428826332,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,52,ScenarioState.PENDING,50,-331.8232421875,463.9908142089844,4.624403953552246,4.624403953552246,6.993752687025513,0.036808811128139496,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,1,cogmod,53,ScenarioState.PENDING,50,-331.90692138671875,463.82086181640625,4.8038649559021,4.8038649559021,6.993752687025513,0.03157687187194824,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.LEFT,47,67.46499633789062,0.9599999785423279,39.5500602722168
