dataset_id,scenario_id,exec_num,agent_type,frame,scenario_status,ego_id,c_x,c_y,c_speed,c_acceleration,target_speed,c_steer,c_throttle,c_brake,perceived_c_x,perceived_c_y,perceived_c_speed,gaze_direction,preceding_id,a_x,a_y,a_speed
1,0,0,idm,6201,ScenarioState.START,50,-176.44699096679688,2.7528281211853027,40.351348876953125,40.351348876953125,40.32380726580733,0.21037223935127258,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6202,ScenarioState.START,50,-174.83261108398438,2.7418642044067383,40.351348876953125,40.351348876953125,40.32380726580733,0.28953078389167786,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6203,ScenarioState.START,50,-173.21823120117188,2.730900526046753,40.351348876953125,40.351348876953125,40.32380726580733,0.3091382682323456,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6204,ScenarioState.START,50,-171.60386657714844,2.7199368476867676,40.351348876953125,40.351348876953125,40.32380726580733,0.20913825929164886,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6205,ScenarioState.START,50,-169.98948669433594,2.708972930908203,40.351348876953125,40.351348876953125,40.32380726580733,0.2998674809932709,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6206,ScenarioState.START,50,-168.37510681152344,2.6980092525482178,40.351348876953125,40.351348876953125,40.32380726580733,0.3205730617046356,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6207,ScenarioState.START,50,-166.7607421875,2.6870455741882324,40.351348876953125,40.351348876953125,40.32380726580733,0.2205730527639389,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6208,ScenarioState.START,50,-165.1463623046875,2.676081895828247,40.351348876953125,40.351348876953125,40.32380726580733,0.2980118691921234,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6209,ScenarioState.START,50,-163.53195190429688,2.6651179790496826,40.351348876953125,40.351348876953125,40.32380726580733,0.3184555768966675,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6210,ScenarioState.START,50,-161.91754150390625,2.6541543006896973,40.351348876953125,40.351348876953125,40.32380726580733,0.21845558285713196,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6211,ScenarioState.START,50,-160.30313110351562,2.643190622329712,40.351348876953125,40.351348876953125,40.32380726580733,0.29618069529533386,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6212,ScenarioState.START,50,-158.688720703125,2.6322267055511475,40.351348876953125,40.351348876953125,40.32380726580733,0.3163677752017975,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6213,ScenarioState.START,50,-157.07431030273438,2.621263027191162,40.351348876953125,40.351348876953125,40.32380726580733,0.21636776626110077,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6214,ScenarioState.START,50,-155.4598846435547,2.6102993488311768,40.351348876953125,40.351348876953125,40.32380726580733,0.29436302185058594,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6215,ScenarioState.START,50,-153.84547424316406,2.5993356704711914,40.351348876953125,40.351348876953125,40.32380726580733,0.31428927183151245,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6216,ScenarioState.START,50,-152.23106384277344,2.588371753692627,40.351348876953125,40.351348876953125,40.32380726580733,0.21428927779197693,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6217,ScenarioState.START,50,-150.6166534423828,2.5774080753326416,40.351348876953125,40.351348876953125,40.32380726580733,0.2925476133823395,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6218,ScenarioState.START,50,-149.00222778320312,2.5664443969726562,40.351348876953125,40.351348876953125,40.32380726580733,0.31222599744796753,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6219,ScenarioState.START,50,-147.3878173828125,2.555480480194092,40.351348876953125,40.351348876953125,40.32380726580733,0.212226003408432,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6220,ScenarioState.START,50,-145.77340698242188,2.5445168018341064,40.351348876953125,40.351348876953125,40.32380726580733,0.29075393080711365,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6221,ScenarioState.START,50,-144.15899658203125,2.533553123474121,40.351348876953125,40.351348876953125,40.32380726580733,0.31018951535224915,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6222,ScenarioState.START,50,-142.54457092285156,2.5225894451141357,40.351348876953125,40.351348876953125,40.32380726580733,0.21018952131271362,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6223,ScenarioState.START,50,-140.93016052246094,2.5116255283355713,40.351348876953125,40.351348876953125,40.32380726580733,0.30059489607810974,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6224,ScenarioState.START,50,-139.3157501220703,2.500661849975586,40.351348876953125,40.351348876953125,40.32380726580733,0.3214016854763031,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6225,ScenarioState.START,50,-137.7013397216797,2.4896981716156006,40.351348876953125,40.351348876953125,40.32380726580733,0.22140169143676758,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6226,ScenarioState.START,50,-136.0869140625,2.4787344932556152,40.351348876953125,40.351348876953125,40.32380726580733,0.2987314760684967,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6227,ScenarioState.START,50,-134.47250366210938,2.467770576477051,40.351348876953125,40.351348876953125,40.32380726580733,0.3192755877971649,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6228,ScenarioState.START,50,-132.85809326171875,2.4568068981170654,40.351348876953125,40.351348876953125,40.32380726580733,0.2192755937576294,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6229,ScenarioState.START,50,-131.24368286132812,2.44584321975708,40.351348876953125,40.351348876953125,40.32380726580733,0.2968914210796356,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6230,ScenarioState.START,50,-129.62925720214844,2.4348793029785156,40.351348876953125,40.351348876953125,40.32380726580733,0.3171764612197876,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6231,ScenarioState.START,50,-128.0148468017578,2.4239156246185303,40.351348876953125,40.351348876953125,40.32380726580733,0.21717645227909088,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6232,ScenarioState.START,50,-126.40043640136719,2.412951946258545,40.351348876953125,40.351348876953125,40.32380726580733,0.295065313577652,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6233,ScenarioState.START,50,-124.78602600097656,2.4019882678985596,40.351348876953125,40.351348876953125,40.32380726580733,0.3150871694087982,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6234,ScenarioState.START,50,-123.1716079711914,2.391024351119995,40.351348876953125,40.351348876953125,40.32380726580733,0.2150871902704239,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6235,ScenarioState.START,50,-121.55719757080078,2.3800606727600098,40.351348876953125,40.351348876953125,40.32380726580733,0.2932415306568146,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6236,ScenarioState.START,50,-119.94277954101562,2.3690969944000244,40.351348876953125,40.351348876953125,40.32380726580733,0.31301411986351013,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6237,ScenarioState.START,50,-118.328369140625,2.35813307762146,40.351348876953125,40.351348876953125,40.32380726580733,0.2130141258239746,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6238,ScenarioState.START,50,-116.71395111083984,2.3471693992614746,40.351348876953125,40.351348876953125,40.32380726580733,0.2914392948150635,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6239,ScenarioState.START,50,-115.09954071044922,2.3362057209014893,40.351348876953125,40.351348876953125,40.32380726580733,0.3109677731990814,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6240,ScenarioState.START,50,-113.48512268066406,2.325242042541504,40.351348876953125,40.351348876953125,40.32380726580733,0.2109677791595459,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6241,ScenarioState.START,50,-111.87071228027344,2.3142781257629395,40.351348876953125,40.351348876953125,40.32380726580733,0.30132630467414856,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6242,ScenarioState.START,50,-110.25629425048828,2.303314447402954,40.351348876953125,40.351348876953125,40.32380726580733,0.32223567366600037,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6243,ScenarioState.START,50,-108.64188385009766,2.2923507690429688,40.351348876953125,40.351348876953125,40.32380726580733,0.22223566472530365,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6244,ScenarioState.START,50,-107.0274658203125,2.2813870906829834,40.351348876953125,40.351348876953125,40.32380726580733,0.29945436120033264,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6245,ScenarioState.START,50,-105.41305541992188,2.270423173904419,40.351348876953125,40.351348876953125,40.32380726580733,0.32009872794151306,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6246,ScenarioState.START,50,-103.79863739013672,2.2594594955444336,40.351348876953125,40.351348876953125,40.32380726580733,0.22009873390197754,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6247,ScenarioState.START,50,-102.1842269897461,2.2484958171844482,40.351348876953125,40.351348876953125,40.32380726580733,0.29760557413101196,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6248,ScenarioState.START,50,-100.56980895996094,2.237531900405884,40.351348876953125,40.351348876953125,40.32380726580733,0.3179891109466553,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6249,ScenarioState.START,50,-98.95539855957031,2.2265682220458984,40.351348876953125,40.351348876953125,40.32380726580733,0.21798910200595856,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6250,ScenarioState.START,50,-97.34098052978516,2.215604543685913,40.351348876953125,40.351348876953125,40.32380726580733,0.2957707345485687,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6251,ScenarioState.START,50,-95.72657012939453,2.2046408653259277,40.351348876953125,40.351348876953125,40.32380726580733,0.3158896565437317,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6252,ScenarioState.START,50,-94.1121597290039,2.1936769485473633,40.351348876953125,40.351348876953125,40.32380726580733,0.21588966250419617,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6253,ScenarioState.START,50,-92.49774169921875,2.182713270187378,40.351348876953125,40.351348876953125,40.32380726580733,0.29393818974494934,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6254,ScenarioState.START,50,-90.88333129882812,2.1717495918273926,40.351348876953125,40.351348876953125,40.32380726580733,0.3138062059879303,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6255,ScenarioState.START,50,-89.26891326904297,2.160785675048828,40.351348876953125,40.351348876953125,40.32380726580733,0.21380621194839478,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6256,ScenarioState.START,50,-87.65450286865234,2.1498219966888428,40.351348876953125,40.351348876953125,40.32380726580733,0.2921281158924103,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6257,ScenarioState.START,50,-86.04008483886719,2.1388583183288574,40.351348876953125,40.351348876953125,40.32380726580733,0.31174948811531067,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6258,ScenarioState.START,50,-84.42567443847656,2.127894639968872,40.351348876953125,40.351348876953125,40.32380726580733,0.21174949407577515,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6259,ScenarioState.START,50,-82.8112564086914,2.1169307231903076,40.351348876953125,40.351348876953125,40.32380726580733,0.29033908247947693,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6260,ScenarioState.START,50,-81.19685363769531,2.1059670448303223,40.351348876953125,40.351348876953125,40.32380726580733,0.30971917510032654,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6261,ScenarioState.START,50,-79.58245086669922,2.095003366470337,40.351348876953125,40.351348876953125,40.32380726580733,0.20971916615962982,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6262,ScenarioState.START,50,-77.96804809570312,2.0840394496917725,40.351348876953125,40.351348876953125,40.32380726580733,0.3001514971256256,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6263,ScenarioState.START,50,-76.3536376953125,2.073075771331787,40.351348876953125,40.351348876953125,40.32380726580733,0.3208967447280884,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6264,ScenarioState.START,50,-74.7392349243164,2.0621120929718018,40.351348876953125,40.351348876953125,40.32380726580733,0.22089673578739166,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6265,ScenarioState.START,50,-73.12483215332031,2.0511484146118164,40.351348876953125,40.351348876953125,40.32380726580733,0.2987383306026459,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6266,ScenarioState.START,50,-71.51042938232422,2.040184497833252,40.351348876953125,40.351348876953125,40.32380726580733,0.3192583918571472,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6267,ScenarioState.START,50,-69.89602661132812,2.0292208194732666,40.351348876953125,40.351348876953125,40.32380726580733,0.2192583829164505,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6268,ScenarioState.START,50,-68.2816162109375,2.0182571411132812,40.351348876953125,40.351348876953125,40.32380726580733,0.29742658138275146,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6269,ScenarioState.START,50,-66.6672134399414,2.007293462753296,40.351348876953125,40.351348876953125,40.32380726580733,0.3177243769168854,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6270,ScenarioState.START,50,-65.05281066894531,1.996329665184021,40.351348876953125,40.351348876953125,40.32380726580733,0.21772438287734985,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6271,ScenarioState.START,50,-63.43840789794922,1.985365867614746,40.351348876953125,40.351348876953125,40.32380726580733,0.2961238920688629,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6272,ScenarioState.START,50,-61.82400131225586,1.9744020700454712,40.351348876953125,40.351348876953125,40.32380726580733,0.31619343161582947,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6273,ScenarioState.START,50,-60.209598541259766,1.9634383916854858,40.351348876953125,40.351348876953125,40.32380726580733,0.21619343757629395,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6274,ScenarioState.START,50,-58.59519577026367,1.952474594116211,40.351348876953125,40.351348876953125,40.32380726580733,0.29481813311576843,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6275,ScenarioState.START,50,-56.98078918457031,1.9415109157562256,40.351348876953125,40.351348876953125,40.32380726580733,0.314672589302063,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6276,ScenarioState.START,50,-55.36638641357422,1.9305471181869507,40.351348876953125,40.351348876953125,40.32380726580733,0.21467261016368866,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6277,ScenarioState.START,50,-53.75197982788086,1.9195834398269653,40.351348876953125,40.351348876953125,40.32380726580733,0.2935281991958618,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6278,ScenarioState.START,50,-52.137577056884766,1.9086196422576904,40.351348876953125,40.351348876953125,40.32380726580733,0.31317126750946045,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6279,ScenarioState.START,50,-50.52317428588867,1.8976558446884155,40.351348876953125,40.351348876953125,40.32380726580733,0.21317125856876373,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6280,ScenarioState.START,50,-48.90876770019531,1.8866921663284302,40.351348876953125,40.351348876953125,40.32380726580733,0.30390292406082153,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6281,ScenarioState.START,50,-47.29436492919922,1.8757283687591553,40.351348876953125,40.351348876953125,40.32380726580733,0.3249618113040924,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6282,ScenarioState.START,50,-45.67995834350586,1.86476469039917,40.351348876953125,40.351348876953125,40.32380726580733,0.2249618023633957,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6283,ScenarioState.START,50,-44.065555572509766,1.853800892829895,40.351348876953125,40.351348876953125,40.32380726580733,0.3025507926940918,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6284,ScenarioState.START,50,-42.452274322509766,1.8428797721862793,40.23696517944336,40.23696517944336,40.32380726580733,0.32337823510169983,0.0,0.5,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6285,ScenarioState.START,50,-40.85805892944336,1.8331084251403809,39.611846923828125,39.611846923828125,40.242633510968915,0.2233782261610031,0.06492539495229721,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6286,ScenarioState.START,50,-39.265384674072266,1.8253597021102905,39.58462142944336,39.58462142944336,39.79386115689117,0.29507604241371155,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6287,ScenarioState.START,50,-37.66850280761719,1.827205777168274,39.756221771240234,39.756221771240234,39.7738919028734,0.30427977442741394,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6288,ScenarioState.START,50,-36.06636047363281,1.8410072326660156,39.93318557739258,39.93318557739258,39.8978530349717,0.20427976548671722,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6289,ScenarioState.START,50,-34.45988464355469,1.8798950910568237,40.08983612060547,40.08983612060547,40.02512935701986,0.1223660409450531,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6290,ScenarioState.START,50,-32.84986877441406,1.958241581916809,40.252864837646484,40.252864837646484,40.13743215592556,0.030701249837875366,0.9900000095367432,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6291,ScenarioState.START,50,-31.24034881591797,2.0831644535064697,40.31373596191406,40.31373596191406,40.25406081230025,-0.06929875165224075,0.13925854861736298,0.0,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6292,ScenarioState.START,50,-29.634899139404297,2.2502729892730713,40.29340362548828,40.29340362548828,40.29774580622419,-0.12028194218873978,0.0,0.2021537721157074,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
1,0,0,idm,6293,ScenarioState.START,50,-28.0333194732666,2.446774959564209,40.28548049926758,40.28548049926758,40.28361114986665,-0.09704373776912689,0.0,0.074650339782238,0.0,0.0,0.0,GazeDirection.CENTER,47,67.46499633789062,0.9599999785423279,39.5500602722168
